RSI,MACD,MACD_signal
43.02231837887397,-347.0362058944156,-321.4629353943387
40.826227013952845,-339.7506126479275,-325.12047084505645
36.206591538575125,-361.0449129516928,-332.30535926638373
40.09981634200435,-357.146659195947,-337.2736192522964
43.49914701334129,-334.94789446769573,-336.80847429537624
44.397731546040944,-309.75241903139977,-331.397263242581
49.63942739521532,-262.25804461228836,-317.5694195165225
48.98986473584778,-225.22241742225015,-299.10001909766805
45.57835677819045,-210.44325176141865,-281.36866563041815
66.09178817033495,-60.90922451419465,-237.27677740717346
63.63219351520896,44.03326662837935,-181.0147686000629
67.89635125057602,168.53073670726735,-111.10566753859685
67.93410244872638,264.54977182084986,-35.97457966670751
65.32430005403313,324.1803005073307,36.05639636810014
67.34400430140958,386.0160674211511,106.04833057871033
65.90249595608206,423.5041917277558,169.53950280851944
66.91088307788267,456.7209934867278,226.97580094416114
69.4058516784304,499.74611174817255,281.5298631049634
70.82096227316656,541.0222458647186,333.42833965691443
62.76759542336616,533.0356017011654,373.3497920657647
63.2526881584222,524.3860588186071,403.5570454163332
61.95330820787616,506.12916842551203,424.071470018169
63.466226035767484,496.3608449730673,438.5293450091487
64.1111578792752,487.37471298071614,448.2984186034622
59.30072680027085,456.3312795054371,449.9049907838572
60.09353095477235,431.3449851358746,446.1929896542607
64.74152711600775,435.356578035673,444.02570733054324
53.19312124920152,384.2031926661439,432.0612043976634
49.79850366058247,322.24058939752285,410.09708139763535
48.73117733096303,264.4428735671536,380.96623983153904
49.208398128458775,218.41727998420538,348.4564478620723
56.49987397268469,217.84455247636652,322.33406878493116
52.10358055858725,194.18689357450057,296.7046337428451
49.6046471118483,160.9783358186105,269.55937415799815
53.37153855059394,152.61484087232384,246.1704675008633
48.59357502198893,120.51746060531877,221.03986612175441
39.10507397396584,34.08290386502631,183.6484736704088
37.9100330141475,-43.006425818864955,138.31749377255406
47.428818267964004,-53.49992997782829,99.95400902247759
48.2629427056272,-56.28623745303776,68.70595972737452
47.86690284035347,-60.16432749826345,42.931902282246924
46.53082655969659,-70.1089926049317,20.3237233048112
56.42591324349761,-19.74770181835629,12.309438280177702
58.148565442974984,31.779551097832154,16.203460843708594
59.70369670503874,82.52506775753864,29.467782226474604
57.45443642954888,110.83810710336547,45.74184720185278
55.52006821552547,122.73694867515587,61.1408674965134
55.768682599899485,132.05909579063882,75.3245131553385
59.061431541368464,156.54363731085323,91.56833798644145
50.989872606741855,137.0473249712959,100.66413538341234
60.588439593792984,181.26500248337106,116.78430880340409
61.41026284645041,220.00757030642126,137.42896110400753
61.57851466518564,249.05639044918644,159.75444697304331
55.65121470382848,241.7079003564868,176.14513764973202
55.43687706488815,232.17893631968764,187.35189738372316
50.118781635452535,196.04725297096593,189.09096850117172
41.74184480883805,114.95961213682313,174.264697228302
43.4906765234449,58.809698524477426,151.1736974875371
42.37357595985195,7.060453403406427,122.35104867071098
46.79999827858168,-12.247592812855146,95.43132037399776
40.12488865455908,-70.10492141176655,62.32407201684491
39.6649378609192,-117.87217405864794,26.284822801746344
43.710868393866726,-135.10962642803497,-5.99406704420992
45.51368588869942,-138.44130989206315,-32.48351561378057
45.99779744047311,-137.22993585513905,-53.43279966205226
42.092858074274,-156.4732190358336,-74.04088353680854
43.77355130130567,-162.65341846189403,-91.76339052182564
47.867113678712506,-147.77211124911264,-102.96513466728305
43.99752989606421,-154.4740829627699,-113.26692432638043
44.76000684581877,-154.7864074340032,-121.57082094790499
45.58844773577244,-149.96698749058123,-127.25005425644025
46.04260555854697,-142.76217713613005,-130.3524788323782
34.275014103578414,-201.18197327281814,-144.51837772046622
28.987591693269657,-288.1938138554542,-173.25346494746384
25.733372025113653,-386.2193434987712,-215.84664065772532
31.92812734492529,-433.6746804729046,-259.41224862076115
36.64241712977472,-445.2508598061977,-296.5799708578485
34.62390216905445,-465.39708737723413,-330.34339416172566
29.965537210938347,-518.1997774983902,-367.91467082905854
36.4270981793059,-523.9752210121369,-399.1267808656742
39.30431075351434,-508.3645830697642,-420.97434130649225
38.30530564008052,-497.9198429944663,-436.36344164408706
44.40819672520241,-453.6651908785716,-439.82379149098404
51.26837482118017,-373.65433590595785,-426.5899003739788
49.579226882386536,-317.00737732734706,-404.67339576465247
53.07107334568816,-247.4181376737106,-373.22234414646414
48.016883363217865,-220.5547944958089,-342.68883421633313
42.53161549551984,-235.3202687068988,-321.2151211144463
44.20839275468716,-234.8440987160866,-303.94091663477434
47.49281145095676,-213.15599859545182,-285.78393302690984
47.049313471314264,-196.50605122349225,-267.9283566662263
55.01579979855433,-132.41967022012977,-240.82661937700703
55.341296258537696,-78.5051589471841,-208.36232729104248
58.02724915732274,-17.34130927239312,-170.1581236873126
58.43028858274214,33.475396988738794,-129.43141955210234
52.85527722671324,45.3814158886089,-94.4688524639601
42.343147158449085,-12.313656664351583,-78.03781330403841
42.65928035992529,-55.66411343187792,-73.56307332960631
36.591623867690544,-137.06844151548285,-86.26414696678162
34.035551376063076,-222.85498412782908,-113.58231439899112
30.74181626614783,-321.0966914836172,-155.08518981591635
27.558212873712453,-431.61875062009494,-210.39190197675208
26.88089348795381,-521.6985547797958,-272.65323253736085
34.27963244282216,-550.5699847649812,-328.2365829828849
38.22909286307215,-545.9348944711383,-371.7762452805356
33.93728983403294,-577.0799958708812,-412.83699539860476
31.42857016920513,-621.9732804903906,-454.664252416962
27.27129363976037,-701.8907737906702,-504.1095566917037
37.26572551545037,-698.5374620026851,-542.9951377538999
41.253831397780736,-661.358457473616,-566.6678016978432
41.54592092400684,-622.7519045522786,-577.8846222687303
42.65339569968041,-578.407717453767,-577.9892413057377
42.37103655769652,-539.3598475907929,-570.2633625627487
38.785453779851466,-532.2675296344241,-562.6641959770839
33.21629347351572,-575.1893029776256,-565.1692173771922
35.39774107526794,-590.351839893483,-570.2057418804504
41.5368411120252,-559.9484504128341,-568.1542835869272
45.32814686215112,-505.65418856430915,-555.6542645824037
44.86595727275226,-460.90735448282794,-536.7048825624886
42.802859666097845,-436.19621832801204,-516.6031497155933
40.84414709492981,-426.9711832400062,-498.6767564204759
39.31695136135155,-426.7846038036514,-484.29832589711106
42.37440350694607,-406.0860061962303,-468.6558619569349
29.150645996465535,-516.4066376297706,-478.2060170915021
33.04284211204082,-574.2680253611179,-497.41841874542524
41.6472925885345,-556.5110154599242,-509.2369380883251
39.69810733409308,-556.318702683071,-518.6532910072743
39.222529852611665,-554.654426830195,-525.8535181718585
39.88388874478034,-542.9142172379943,-529.2656579850857
34.64807429444883,-580.5981645120337,-539.5321592904753
34.91295076716536,-601.9784860000946,-552.0214246323992
34.69036969631949,-614.1148804879194,-564.4401158035033
31.049878000095443,-654.9730256793409,-582.5466977786709
29.088700976149962,-702.3973499668937,-606.5168282163155
36.52843015184769,-692.1268650073762,-623.6388355745277
38.33298533401877,-665.9826746259059,-632.1076033848033
35.98254345833118,-659.6923525364109,-637.6245532151248
40.628381137640005,-621.4335263690155,-634.386347845903
39.52574881337984,-593.5904742279527,-626.2271731223129
38.56261305249649,-572.8850576020341,-615.5587500182571
37.46385448324194,-558.9339185634453,-604.2337837272947
36.175704264444676,-551.8455456008815,-593.7561361020121
37.76319865021287,-532.968836919652,-581.5986762655401
46.474585373125834,-469.36538895664853,-559.1520188037618
47.70085590694719,-407.5365292824281,-528.8289208994952
53.92876448248249,-318.02529701023013,-486.6681961216422
53.659906976093616,-245.69432817008055,-438.4734225313299
52.62244977221556,-191.45069927058648,-389.06887787918123
50.35754952761465,-158.05890227785858,-342.8668827589167
52.515590102426785,-119.0276208473515,-298.09903037660365
55.6604597174057,-70.32222803602053,-252.54366990848703
56.886465117744706,-24.6756413258845,-206.97006419196654
58.097294298773775,17.856421097458224,-162.0047671340816
53.38502460264349,32.04106919441256,-123.19559986838277
52.72685309587408,40.08338813994487,-90.53980226671726
49.88777622471454,34.329496850667056,-65.5659424432404
44.23477724394745,3.869673226872692,-51.678819309217786
45.66368339794276,-14.530697683236212,-44.24919498402148
49.42145474492299,-13.950923351483652,-38.189540657513916
54.06151170505157,6.775235151784727,-29.196585495654187
52.08998118682115,15.23128258138604,-20.311011880246145
46.8061078255248,-0.46510513141402043,-16.341830530479722
47.159961353309704,-11.399823651343468,-15.353429154652472
49.51138956815669,-11.010217663773801,-14.48478685647674
41.401637761000984,-46.65721903918893,-20.91927329301918
41.347612832483215,-74.321311637701,-31.59968096195555
44.85648808798646,-83.04786496546876,-41.889317762658195
42.57069710059598,-99.02328008020413,-53.31611022616738
49.24513155109648,-86.24500667916436,-59.90188951676678
55.50464759404236,-48.088296673449804,-57.53917094810339
57.42123861841062,-8.43972562426643,-47.719281883336
62.3236044920248,48.54237107379595,-28.46695129190961
62.716769114516694,94.82939987060672,-3.8076810594063417
58.72942444339541,116.7457967926457,20.30301451100407
62.184271252939276,150.29014427524817,46.300440463852894
58.100528027865046,161.05565704051696,69.2514837791857
65.76379568241649,211.3403675313748,97.66926052962353
65.95530464227345,249.57641857086855,128.05069213787255
67.58761991169789,287.1194623360352,159.8644461775051
62.287957958085926,296.07461671232886,187.10648028446985
61.35278609259172,296.6143574149901,209.0080557105739
53.33448087113583,264.8106288211711,220.16857033269335
49.52353468252678,221.10365480810287,220.35558722777526
48.32377504410708,179.25193836131075,212.13485745448236
49.728278264158135,149.86860566525138,199.68160709663618
55.932722930112504,151.3518794143165,190.01566156017228
59.61309701036125,168.76103258623334,185.7647357653845
58.2358123719067,175.75178185099503,183.7621449825066
44.38397035951229,119.94975598319434,170.99966718264415
41.32790079245388,57.751362428840366,148.35000623188338
37.17449732486806,-17.420841779603506,115.19583662958601
40.230290558208495,-63.938314116356196,79.36900648039759
35.37225627099767,-131.58934441875317,37.17733630056744
42.41724959185876,-153.04893403552705,-0.867917766651459
46.76739347568228,-147.2040092733223,-30.135136067985627
44.65113011366658,-153.13070344226435,-54.734249542841376
46.59093733231845,-146.94858971773647,-73.1771175778204
46.005935807345416,-143.4896847800992,-87.23963101827616
47.199116793652266,-134.03191384855018,-96.59808758433097
54.80176369676279,-88.95859572442714,-95.07018921235021
55.76154414017526,-47.57501490665891,-85.57115435121194
65.21776889392541,45.49764829708147,-59.35739382155327
66.86287245152008,130.8622972652811,-21.3134556041864
70.78039238160684,230.3730359467445,29.02384270599978
72.39133220538154,321.3496769541962,87.48900955563906
57.30388311707404,319.62049623976054,133.91530689246338
55.4368227084247,304.2178561217297,167.97581673831664
51.105098083544945,263.5472080962354,187.0900950099004
54.5651046798238,251.42715955096355,199.95750791811304
54.2402620182772,237.27843593797297,207.42169352208504
50.49955219884323,202.83463896554895,206.50428261077784
49.42462636405202,167.48893320120987,198.70121272886425
50.95460592469095,146.1186060844193,188.18469139997526
52.205339511126084,134.32181297487114,177.41211571495447
52.30411801099764,124.04715383803705,166.739123339571
52.65313716795082,116.23484649336024,156.63826797032885
54.61605241202209,117.8523852233775,148.8810914209386
68.55914208451324,207.7962416617229,160.66412146909545
69.10846231952752,280.73520335374633,184.67833784602564
55.463257034758925,271.42019951298425,202.02671017941736
56.92263663189346,271.10821417320403,215.84301097817473
57.73906139371596,273.2920636742492,227.33282151738962
60.37740560344696,289.88998492236715,239.84425419838513
52.54762284261125,259.6948521689483,243.81437379249778
47.6176291078049,203.50191508670105,235.75188205133844
52.48387907877583,187.136144836084,226.02873460828755
47.814356763484845,142.91696706324,209.40638109927806
49.13372376040131,114.56579396984307,190.43826367339108
50.710716303178664,100.35714503376221,172.42203994546531
49.07258438476615,78.77353524016507,153.69233900440528
49.71797596802091,64.39978357577638,135.8338279186795
48.00998708131347,43.45237376948353,117.35753708884032
47.18690103851562,22.324660972313723,98.35096186553501
46.32815714565558,1.2797046671475982,78.93671042585753
46.716032745442206,-13.649189357325668,60.41953046922089
49.0317235589164,-16.001921833943925,45.13524000858793
55.99435851606243,13.398779750845279,38.7879479570394
53.56228865146606,26.693816265978967,36.369121618827315
43.139381068655645,-12.714161578493076,26.55246497936324
42.49144035836871,-47.04777200843091,11.83241758180441
38.64414367854423,-95.58940101186454,-9.65194613692938
43.98986045547168,-110.82287785486551,-29.886132480516608
48.67857306792196,-100.3577913033223,-43.98046424507775
51.13292309427084,-79.23901646888407,-51.03217468983901
44.94274684054674,-93.28317844794947,-59.4823754414611
43.51215285895418,-111.16549135521927,-69.81899862421274
42.94990105578041,-126.94194173722644,-81.24358724681548
38.653943790469015,-162.07856876886217,-97.41058355122482
44.920802606768824,-162.17411907832138,-110.36329065664415
42.64967192370928,-172.7854577073449,-122.84772406678431
41.50695611776151,-185.39222777045507,-135.35662480751847
46.96311992217879,-170.82998519574176,-142.45129688516312
43.79103089675457,-173.57364146687905,-148.67576580150632
47.825754991444214,-156.62928508140612,-150.26646965748628
48.887741902351046,-136.96838722859684,-147.6068531717084
51.23366775887101,-109.90770216181409,-140.06702296972952
42.52335274123771,-129.2926617002522,-137.91215071583406
39.796278701675014,-158.6661466753867,-142.0629499077446
41.14472482881684,-174.6766417792678,-148.58568828204926
44.38533091765903,-172.68091410533816,-153.40473344670704
48.7268921842688,-151.22943613736425,-152.9696739848385
44.699353282884644,-151.90523617799045,-152.7567864234689
47.94350267538795,-137.25721357531438,-149.656871853838
60.20169053324609,-58.66076038432948,-131.4576495599363
44.712591086878035,-85.96518297960574,-122.35915624387019
46.202420647401055,-97.42744930947083,-117.37281485699032
44.9501748355905,-113.88982379231311,-116.67621664405488
33.448164796081805,-226.71738415588334,-138.68445014642057
33.28560057752454,-314.32544558994414,-173.8126492351253
31.56661135012082,-398.04805274665705,-218.65972993743165
25.06515401342844,-546.1602030518115,-284.15982456030764
19.41796727401455,-770.1211162190739,-381.35208289206093
31.684638667829457,-852.3413061225583,-475.54992753816043
31.488618019957308,-910.253177914492,-562.4905776134267
31.557454478087987,-944.768254926239,-638.9461130759892
36.02864423427312,-929.7655573721859,-697.1100019352285
35.64761877931371,-912.1677110563469,-740.1215437594522
39.81662012517388,-859.0821310532629,-763.9136612182143
42.997325412837604,-784.5844016371411,-768.0478093019997
46.00595244154255,-694.6447629021568,-753.367200022031
47.85757076019573,-602.1242509257136,-723.1186102027676
50.00119709435949,-506.3609523581108,-679.7670786338363
49.898554549094534,-426.32485288369935,-629.0786334838089
53.747013111249906,-330.0573122369824,-569.2743692344436
55.12665170287625,-240.20476828601386,-503.46044904475764
55.471807696507,-164.49585472571198,-435.6675301809485
58.17455509587744,-83.22333436108602,-365.1786910169761
55.64985660914877,-32.537646504322765,-298.6504821144454
59.402630820287975,35.11099949745403,-231.89818579206556
65.55896587403656,141.78625206867582,-157.1612982199173
67.99246260100654,248.92240434448468,-75.94455770703692
62.924763112083824,303.3795902660495,-0.0797281124196445
64.3294656447177,355.6604101161065,71.06829953328558
58.180659024387296,358.7087970628345,128.59639903919538
54.507274264229785,334.8414216272213,169.84540355680056
57.21125187465442,332.9287893442961,202.46208071429967
55.93882381617714,320.3147465090151,226.03261387324278
56.95565547724232,314.0026075752976,243.62661261365378
54.15485453608396,290.452155617837,252.99172121449044
56.862341478274956,286.50006755293,259.69339048217836
55.936027590413886,275.5015932279639,262.85503103133544
56.949578305528775,269.9679555861512,264.2776159422986
61.144644519632905,289.67923144415545,269.35793904267
60.18630887708801,297.7059093221469,275.0275330985654
60.91984167385617,305.17848134254746,281.0577227473618
66.07128320021592,342.5759838503436,293.36137496795817
57.689356800702875,332.1280330077425,301.114706575915
55.648778278659506,310.5368688660237,302.9991390339368
57.02847348277683,298.19066483629285,302.037444194408
60.86849122288283,308.8716654986056,303.4042884552475
60.921161192481684,314.05271541354887,305.5339738469078
64.78003223934634,339.67715377526474,312.3626098325792
66.42597960268131,367.47399689310987,323.38488724468533
62.55002843998633,370.7923896846478,332.8663877326778
64.14316454434427,379.2578838696645,342.14468696007515
59.66128945605289,365.02124388505763,346.71999834507164
60.27419086052456,353.10010151665483,347.99601897938834
63.2016746037821,356.2315130341012,349.64311779033096
64.89805702739584,364.67018002885743,352.64853023803624
66.49725633783949,376.7838914346794,357.4756024773649
64.35002344861273,375.41242440009955,361.06296686191183
65.1718096140847,374.51657502085436,363.75368849370034
58.22860793977686,348.13906824201695,360.63076444336366
56.327594331570765,317.2083256860351,351.946276691898
60.17842678509566,306.680042194188,342.893029792356
54.28009202832244,275.1162868408137,329.3376812020475
54.85015373736253,249.62244675663533,313.3946343129651
57.58640088599953,238.19459544561687,298.3546265394954
53.29788273288433,212.483605439018,281.18042231939995
53.39406611777861,190.27956933197856,263.0002517219157
52.96823380548128,169.4049590562936,244.28119318879126
51.548874922665576,146.92046429266338,224.8090474095657
45.69242725484717,108.9793876055628,201.64311544876514
51.24498758266002,95.37234019994503,180.38896039900112
58.20364580662723,109.87528208785807,166.2862247367725
58.871981782362774,122.76111653464613,157.58120309634722
56.2652130131707,123.99120202389895,150.86320288185757
