RSI,MACD,MACD_signal
71.43915992508173,7.011942377805099,6.968126243156464
66.93713498909058,6.755595202295126,6.925620034984196
67.34710273580745,6.50728222772409,6.841952473532175
58.83268064622622,5.918691923114693,6.657300363448679
55.604325836583406,5.25368593604901,6.376577477968746
55.86362242517305,4.68636003807967,6.03853398999093
57.02436801397713,4.246701741515835,5.680167540295912
56.71630599912576,3.842676560543964,5.312669344345522
55.26933733698407,3.432085019206397,4.936552479317698
57.843231421667646,3.1829653213585516,4.585835047725869
61.049964348371596,3.0998890302088284,4.2886458442224615
65.52862210085061,3.2348020325249536,4.07787708188296
62.411086726604566,3.2087104869602854,3.904043762898425
66.23446651816364,3.361502461381747,3.7955355025950896
67.5716075621666,3.521877911866909,3.7408039844494536
64.80775260182882,3.52841847379284,3.6983268823181312
61.315689580223356,3.39122468642654,3.636906443139813
64.23425607948306,3.3886799847985003,3.5872611514715507
53.59065368072624,2.9970716859754702,3.4692232583723346
49.86926732080032,2.5093207773708173,3.2772427621720315
54.4089761351079,2.2940250993772224,3.08059922961307
58.248089018001394,2.2834769174805842,2.921174767186573
51.531686993128616,1.9843468385873848,2.733809181466736
35.817425389348216,0.791645530752703,2.3453764513239292
29.829556965115962,-0.7237944743114895,1.7315422661968456
41.51849417885294,-1.2678708945262542,1.1316596340522258
41.924235326774784,-1.6549635782328096,0.5743349915952187
39.50572865603239,-2.1420024207011465,0.031067509135945637
38.45237478512171,-2.5885200047351873,-0.49284999363828097
38.05238707977188,-2.941563467955916,-0.982592688501808
36.12753548990266,-3.3401979366562955,-1.4541137381327056
34.702443790655444,-3.7317184128556846,-1.9096346730773015
32.147661465731055,-4.215311738506557,-2.370770086163153
31.57418119791908,-4.596414067851015,-2.8158988825007256
29.563800295665523,-5.020509464712518,-3.256820998943084
27.05174972988659,-5.536475835874967,-3.712751966329461
32.2076032180834,-5.67740133082134,-4.105681839227837
33.93064252422426,-5.654509324516312,-4.415447336285532
40.62082342552117,-5.28974197684704,-4.590306264397833
41.64545733549894,-4.898203548025322,-4.651885721123332
47.22057509879992,-4.277161148828441,-4.5769408066643535
48.094171914677744,-3.6995676890721825,-4.401466183145919
48.868028099360345,-3.1689794492167493,-4.154968836360085
47.994695404044336,-2.757846447059819,-3.8755443585000324
53.80036349605238,-2.138664220902001,-3.528168330980426
53.549035991890584,-1.6395480696854747,-3.150444278721436
61.13024513564256,-0.8277670615278794,-2.6859088352827247
57.670981339647035,-0.31953103449245646,-2.2126332751246713
59.27272180229997,0.17084797283723674,-1.7359370255322897
52.01606267230841,0.24996716122564067,-1.3387561881807037
55.07141798892492,0.4654597770714872,-0.9779129951302656
55.27483616046613,0.6393590085509686,-0.6544585943940188
57.21648290621306,0.8648429191567857,-0.3505982916838579
57.75513145610822,1.0579731292423276,-0.06888400749862081
56.95944056375124,1.1701067909418725,0.17891415218947787
59.25317463160854,1.347532231977766,0.4126377681471355
50.43489611484722,1.1576800022254474,0.5616462149627979
48.34501359831445,0.9111840387189432,0.6315537797140269
44.0771466759659,0.524200773422308,0.6100831784556832
41.86227375844842,0.1129266963559985,0.5106518820357462
34.690460431039575,-0.6006689674009067,0.28838771214841563
36.08903414727524,-1.106640852482201,0.009381999222292325
41.97257667265718,-1.2870274763780571,-0.2498998958977776
41.424994382068455,-1.4408115551982519,-0.48808222775787247
42.354010470162166,-1.5137670408241775,-0.6932191903711336
39.451313364895896,-1.687692084652781,-0.8921137692274631
36.649735635481946,-1.943528605206211,-1.1023967364232128
35.22537457281576,-2.195212162845337,-1.3209598217076377
30.871591245813008,-2.6146769198237507,-1.5797032413308603
34.57944290399363,-2.8082213656635986,-1.825406866197408
36.415851586857734,-2.875206656670116,-2.03536682429195
39.306983511657926,-2.8119591592344477,-2.1906852912804498
45.56114644537424,-2.5357172833606683,-2.2596916896964934
50.958763879414654,-2.0973429671248596,-2.227221945182167
47.364239280785426,-1.8671939391097112,-2.155216343967676
43.84033529558281,-1.810784370845795,-2.0863299493433
49.806534397718735,-1.5305685054441938,-1.975177660563479
48.09466607650614,-1.360592331634507,-1.8522605947776847
47.820730156111296,-1.2222851603405616,-1.7262655078902602
53.0090149524895,-0.9133289986674527,-1.5636782060456988
52.50445809747295,-0.6776131569159816,-1.3864651962197554
50.65020819897008,-0.5450424756929806,-1.2181806521144005
59.868994482189414,-0.07359772572397105,-0.9892640668363147
56.364627495426724,0.18492562796382117,-0.7544261278762876
60.08487710812102,0.5504932056054486,-0.4934422611799404
60.40103503120531,0.8449920974261431,-0.2257553894587237
58.948407737596675,1.0246138263747753,0.024318453707976084
64.4544197661804,1.4017577584414767,0.2998063146546762
62.228984912782266,1.619841947286318,0.5638134411810045
62.87438978836928,1.8009638394321428,0.8112435208312322
63.324320029234585,1.9414899504930645,1.0372928067635987
64.53920197879857,2.079719924110691,1.2457782302330171
58.720479052848965,2.0247181094338202,1.401566206073178
58.76623354335263,1.9601472505338506,1.5132824149653126
62.94598830467751,2.0379889166316616,1.6182237152985826
60.39930199638012,2.017517413812243,1.6980824550013147
64.02776991161197,2.113301650477297,1.7811262940965114
52.50173511207456,1.8643200507078745,1.7977650454187841
56.26730810833887,1.7812225574333524,1.794456547821698
59.65033406135705,1.8266450620479873,1.800894250666956
60.824439723303506,1.888481553560382,1.8184117112456413
51.941263246288266,1.6585416930237216,1.7864377076012574
48.997531082287864,1.3613689624833114,1.7014239585776683
50.87452491583516,1.1744516498094981,1.5960294968240343
54.633958093633545,1.1430554458650022,1.505434686632228
51.422603200827325,1.008109070172054,1.4059695633401932
52.72270972234543,0.9331726325758609,1.311410177187327
55.27646309771341,0.9475879862247893,1.2386457389948196
51.06142987735495,0.8292229443687802,1.1567611800696118
42.14253490576952,0.420712180015812,1.009551380058852
51.562399575124786,0.412554604753268,0.8901520249977353
54.000298509745036,0.49718836083252427,0.8115592921646931
54.00029850974503,0.5578308949592383,0.7608136127236023
55.92964511485447,0.6707806764550241,0.7428070254698866
61.308531794220734,0.9725985317412551,0.7887653267241603
66.42297139768526,1.454050144495568,0.9218222902784419
67.07992667105309,1.8505828878844568,1.107574409799645
68.76200679282523,2.231905317742985,1.332440591388313
61.78501969267457,2.3169652805354417,1.5293455292177387
64.94962356675576,2.5127590943410496,1.7260282422424011
67.18569303708398,2.7563837735979178,1.9320993485135045
73.698230969773,3.344222097533134,2.2145238983174305
73.00090329257205,3.7475230966557547,2.5211237379850955
75.3073511579125,4.196291422502327,2.8561572748885418
76.77394166689182,4.620525393777939,3.209030898666421
70.80539806249264,4.741500438010689,3.515524806535275
66.65508244184784,4.664184584483451,3.74525676212491
67.40579195149473,4.593533307965345,3.9149120712929975
63.68841189338807,4.382128082112445,4.008355273456887
63.36995025019534,4.157783496819093,4.038240918129328
61.94470129531441,3.897139921483017,4.010020718800066
59.46258023336752,3.5839047565161763,3.924797526343288
56.14261109201884,3.2091033622371015,3.781658693522051
49.87473263071551,2.693813342648241,3.5640896233472894
50.184524619817886,2.2689700128548793,3.3050657012488074
52.14853542463449,1.9692896830979407,3.0379104976186344
51.73298082297277,1.7008872631107579,2.770505850717059
50.016098740355645,1.4265447715182518,2.501713634877298
42.204705616949894,0.9640081211649658,2.1941725321348313
46.05307849190809,0.6887556672282926,1.8930891591535237
50.49747041323342,0.5881019706428106,1.632091721451381
50.94960954591953,0.5153037528547202,1.4087341277320489
58.06494954944518,0.6725666448686525,1.2615006311593697
60.33263846973586,0.8686835358212193,1.1829372120917399
63.177661475648534,1.119331430033867,1.1702160556801653
49.35231182256983,0.9152597639039186,1.119224797324916
44.361665234036025,0.5598730196264796,1.007354441785229
45.08344931006633,0.29739197474100365,0.8653619483763839
50.448528259451386,0.26146076322390854,0.7445817113458889
54.88850851943922,0.39226724122943324,0.6741188173225978
54.55140566899922,0.4799102967467661,0.6352771132074315
47.87717239177702,0.3245319465480634,0.5731280798755579
56.61800996295164,0.5333434163749189,0.5651711471754302
57.26272911641584,0.7187843865654031,0.5958937950534248
55.43751429453056,0.7984457234774709,0.636404180738234
55.069947030414085,0.8405912640953375,0.6772415974096548
62.965349251967325,1.1974791803731932,0.7812891140023626
57.45117475913012,1.294328924689239,0.8838970761397379
58.10351377815775,1.3833783947411575,0.9837933398600219
50.900042613862695,1.1980652627904647,1.0266477244461105
43.07802482859546,0.7137536606888943,0.9640689116946674
43.64945517652439,0.34611632387793634,0.8404783941313212
46.62687682414191,0.15704301071957616,0.7037913174489723
50.001211154138396,0.1291702666700303,0.5888671072931838
56.02799641501843,0.35155862655517467,0.541405411145582
55.629418125752494,0.508226901376247,0.5347697091917151
48.714136505629895,0.3738988898955995,0.502595545332492
50.27786367886516,0.32342652887928125,0.46676174204184984
46.311753215381444,0.1262367699190463,0.3986567476172892
47.12631307290683,-0.0017749987240449627,0.31857039834902234
45.821467110774904,-0.15070986021100907,0.22471434663701606
40.992322629985026,-0.4579299384678279,0.08818548961604726
37.017557623831344,-0.8752911970624382,-0.10450984771964984
36.69821469370352,-1.2074655028325196,-0.3251009787422238
33.29559299393493,-1.6206793833894153,-0.5842166596716621
30.71307642929398,-2.066352031878182,-0.8806437341129663
37.290475035225526,-2.21568129172681,-1.147651245635735
41.7625180288137,-2.175005568910592,-1.3531221102907065
38.469896588519184,-2.265929084437289,-1.535683505120023
35.429213242363396,-2.460516692505962,-1.720650142597211
26.538333819023126,-3.1720538020468894,-2.010930874487147
33.58603281377175,-3.462835824598301,-2.3013118645093775
38.20329977341227,-3.484470334294201,-2.5379435584663423
39.29069943347843,-3.421825345203615,-2.714719915813797
37.91133538740217,-3.410330549247192,-2.853842042500476
42.19142356234925,-3.2124889792044087,-2.9255714298412623
36.473536050516955,-3.3375704957895778,-3.0079712430309256
33.04749002239802,-3.622491108546683,-3.1308752161340774
36.22729536821897,-3.693554368016862,-3.2434110465106345
37.85095999313198,-3.650500746598709,-3.3248289865282494
40.99546510540663,-3.465082658631786,-3.352879720948957
42.00304922680627,-3.245224240325797,-3.3313486248243254
42.839218363448246,-3.0080676534441864,-3.266692430548298
37.21032012918298,-3.060004029494735,-3.2253547503375852
40.141355430344106,-2.9716920274889844,-3.1746222057678652
38.86638438235288,-2.930060777741005,-3.1257099201624934
29.687577243858108,-3.419266370927062,-3.1844212103154073
31.24527006028246,-3.7141224183415034,-3.2903614519206266
40.65400773164778,-3.574147841035483,-3.347118729743598
40.65400773164779,-3.4237501198864493,-3.362445007772169
39.03023281812015,-3.3530538982469125,-3.3605667858671175
37.335093174082154,-3.350393851113381,-3.358532198916371
28.048324481139435,-3.953889325853652,-3.477603624303827
27.438103095032407,-4.435102141381208,-3.6691033277193035
23.34765108285049,-5.161236374157625,-3.967529937006968
22.034312723606334,-5.819703520929465,-4.337964653791468
21.667356343244666,-6.310756658474929,-4.73252305472816
28.385738387662474,-6.406587388364301,-5.067335921455388
33.86542923988076,-6.214015027014284,-5.296671742567168
33.84257089719572,-5.993919700862193,-5.436121334226174
35.71180653036776,-5.689355901730551,-5.486768247727049
35.630494794719745,-5.390687900681655,-5.467552178317971
36.538221530952804,-5.067336185892032,-5.387508979832782
37.24617569577235,-4.735509786146395,-5.257109141095505
36.753679299389226,-4.444699817272749,-5.094627276330954
36.55622704068368,-4.174980328072365,-4.910697886679237
44.649425848961926,-3.6943171347892303,-4.667421736301235
43.95436459637088,-3.301155748202177,-4.3941685386814235
49.17338684001303,-2.799150037933714,-4.075164838531882
44.32055818558257,-2.5446538257525617,-3.7690626359760184
46.03578510042862,-2.265209171471156,-3.4682919430750463
43.339904722283386,-2.1161831982138892,-3.197870194102815
47.60773711811255,-1.8516621855683297,-2.9286285923959183
50.70358507092258,-1.527588318845119,-2.6484205376857584
54.889863356945995,-1.116674738719098,-2.3420713778924265
53.90392931563513,-0.8099284894611856,-2.0356428002061784
50.18712683004497,-0.6672648640943635,-1.7619672129838155
48.62430194852713,-0.5941550167090099,-1.5284047737288546
45.127875772588496,-0.6369988113020781,-1.3501235812434995
40.98316342574464,-0.8029077807262865,-1.2406804211400568
43.839876997679184,-0.8519486225177388,-1.1629340614155932
43.23881677481947,-0.899807417396687,-1.110308732611812
47.591504990983424,-0.8193571009355765,-1.052118406276565
45.987978247493665,-0.7924589088256653,-1.000186506786385
40.72519153157177,-0.9242912778697701,-0.9850074610030621
39.01959858369632,-1.0744814099941777,-1.0029022508012853
36.20717476981535,-1.2788243179549,-1.0580866642320081
31.529534004805257,-1.6134083704261002,-1.1691510054708267
29.964014201820156,-1.9281576038957837,-1.3209523251558182
35.36207643511481,-2.0418995092765044,-1.4651417619799556
32.633835737104576,-2.2194249393123755,-1.6159983974464396
36.04959594241948,-2.2614243510006418,-1.7450835881572802
44.96494576373568,-2.055567202311977,-1.8071803109882194
50.65322789425696,-1.707325080663395,-1.7872092649232547
56.36329886220153,-1.2227784032388627,-1.6743230925863766
52.73657914746126,-0.9353098849919661,-1.5265204510674946
46.57318066680842,-0.9020475429467751,-1.4016258694433508
50.90359043882221,-0.7237132573791314,-1.266043347030507
53.30777721068581,-0.49198453498422623,-1.111231584621251
57.82008915236005,-0.13490950137020263,-0.9159671679710415
59.6534542265463,0.2205756047532077,-0.6886586134261917
62.695211969538995,0.6258066639126127,-0.4257655579584308
62.50725017778984,0.9313773608163274,-0.15433697420347917
61.77592492234287,1.1426207574123737,0.1050545721196914
57.06932374942454,1.1802317290199653,0.3200900034997462
50.279622192182394,1.007189251173827,0.4575098530345624
52.70842193195157,0.9359201958678796,0.5531919216012259
51.53829685945727,0.8367103070002031,0.6098955986810214
53.22920321341409,0.7989052908558278,0.6476975371159828
54.119011852903895,0.7857087079410121,0.6752997712809887
47.09356372105562,0.5805466135439019,0.6563491397335713
40.548939488938004,0.1986042704860438,0.5648001658840658
39.112730519781095,-0.1555511751631684,0.420729897674619
36.655340291069585,-0.5237863399861453,0.23182665014246617
42.30864870236575,-0.6723035051326178,0.05100061908744938
43.59931056374602,-0.7490926971403269,-0.10901804415810588
49.771089767872326,-0.6379834578627879,-0.21481112689904228
54.478185977371844,-0.400869570020177,-0.2520228155232692
57.63137004568033,-0.10522912148223895,-0.2226640767150632
62.42973437895078,0.3078821031156167,-0.11655484074892722
60.408508517324584,0.5785774260556309,0.022471612611984396
62.33596503672515,0.8566597739311419,0.1893092448758159
62.121222902498,1.059981729971014,0.3634437418948555
65.8387831135878,1.3475988553018396,0.5602747645762524
69.32086508618475,1.7083518867684688,0.7898901890146957
71.38192510308308,2.070442132085418,1.0460005776288401
74.98670233921867,2.5275733256290778,1.3423151272288876
78.25836494688241,3.0754957897942177,1.6889512597419538
73.42671201278306,3.3676231245128747,2.024685632696138
65.86552302880771,3.3818240491556253,2.296113315988036
63.32347839794696,3.29059316049495,2.4950092848894188
64.23399166079842,3.2207046504559003,2.6401483580027154
63.233458078753046,3.106111605263436,2.73334100745486
56.824019282551,2.8253778905940408,2.7517483840826964
57.70013969921631,2.602747454421774,2.7219481981505123
61.435528256397745,2.529487170190805,2.683455992558571
59.137907007502015,2.3898161535405507,2.624728024754967
55.035547654931236,2.1542355433040257,2.530629528464779
51.324976582343076,1.8493876515996135,2.394381153091746
52.5592763853123,1.623773062354303,2.2402595349442573
60.29967245436106,1.6734052438589515,2.126888676727196
59.24844466059138,1.6684913661903238,2.035209214619822
52.422523689267926,1.4741173439007298,1.9229908404760034
54.59718389958326,1.37124177266071,1.812641026912945
49.865489706466256,1.1473792393795748,1.679588669406271
52.445298593323905,1.0331008530268946,1.550291106130396
42.887554876677285,0.6334456973030456,1.3669220243649258
36.80387924028561,0.06182475538491872,1.1059025705689243
44.90042493966454,-0.14502156384321552,0.8557177436864963
45.52061331901367,-0.28548495852226097,0.627477203244745
49.60149649075746,-0.259061863657962,0.4501693898642036
57.225773923383755,0.05895123760217302,0.3719257594117975
55.581609345879954,0.25398769884463945,0.3483381472983659
59.559556475549755,0.5738141263270791,0.39343334310410855
59.05153037486715,0.8026944996955763,0.47528557442240216
60.20587597620117,1.02073246173984,0.5843749518858897
60.761778891262345,1.2022638284499862,0.707952727198709
64.1516878496404,1.471187106317302,0.8605996030224277
61.92566146790635,1.6108713028650072,1.0106539429909436
62.522919149350294,1.7250868836033533,1.1535405311134257
59.50710788768938,1.7255112060211104,1.2679346660949626
53.732291143667595,1.562589963402388,1.326865725556448
52.81239528927497,1.3932061982350206,1.3401338200921626
53.35703150241909,1.259777821556895,1.3240626203851094
55.67672950979465,1.204701141007945,1.3001903245096766
58.405706011737,1.2259977458086269,1.2853518087694666
59.8456163160192,1.2709908379365515,1.2824796146028838
50.89547877960087,1.092327410539042,1.2444491737901155
52.398143233771215,0.9789890852498502,1.1913571560820626
50.46358378119431,0.833564595803864,1.119798644026423
41.53908806585185,0.46443071266753577,0.9887250577546455
45.764722964326666,0.27044341718851683,0.8450687296414198
39.07748342814683,-0.10559156835415706,0.6549366700423045
40.431114828384,-0.3670937186413994,0.45053059230556375
45.753015080232665,-0.4369647056912527,0.2730315327062005
49.78863870927007,-0.3774395279586997,0.14293732057322045
46.49843438917268,-0.4230259040605233,0.029744675646471708
48.758769059332096,-0.39409185794022505,-0.05502263107086765
54.10443289872743,-0.2137692650203462,-0.08677195786076336
50.69318733309342,-0.16179265501170903,-0.1017760972909525
50.89613343257651,-0.11364240323837294,-0.10414935848043659
56.09507856042385,0.07455101229049887,-0.0684092843262495
57.292922672924576,0.2578415684763513,-0.003159113765729339
56.4990014654175,0.38095705758519216,0.07366412050445496
41.913790091091656,0.0638429016723876,0.0716998767380415
38.55028034781287,-0.31376896295068946,-0.005393891199704695
40.958870001938855,-0.5454162191317664,-0.11339835678611704
37.61609113143412,-0.8483259928447069,-0.260383883997835
35.54630843124423,-1.1605393370034562,-0.4404149745989593
34.0428782323897,-1.4549453549396958,-0.6433210506671067
26.413215271240993,-2.068682886314946,-0.9283934177966745
26.324441790129256,-2.5315406913945253,-1.2490228725162447
22.173944380238446,-3.1541040350734875,-1.6300391050276932
17.234686623025844,-4.093330540405191,-2.122697392103193
9.97208622740793,-6.2623162008171676,-2.9506211538459883
25.197495991244043,-7.2265948099626485,-3.805815885069321
25.556009468647627,-7.882179534393117,-4.621088614934081
24.87892788178129,-8.398524494737217,-5.376575790894709
26.043142585269184,-8.65630445518093,-6.032521523751953
25.615618261893253,-8.810675598489297,-6.588152338699422
31.967538471871705,-8.561585461782443,-6.982838963316026
39.6517889539307,-7.895528112946295,-7.16537679324208
37.34186781673453,-7.473568331231945,-7.227015100840054
36.61793672952196,-7.117633250615427,-7.205138730795129
39.54611859886523,-6.6188506860228244,-7.0878811218406685
41.984644658382045,-6.035373170333173,-6.8773795315391695
41.94745711810114,-5.511846647552488,-6.604272954741833
42.67651660413311,-5.006954395829325,-6.284809242959332
46.08541666349173,-4.405150444811625,-5.908877483329791
50.524715339147136,-3.67444762911623,-5.461991512487079
52.47112567882035,-2.963561404521556,-4.962305490893974
55.24484039670309,-2.231629902009786,-4.4161703731171364
56.11740188122673,-1.5880752501615234,-3.8505513485260137
51.7516754526726,-1.2452552209338137,-3.329492123007574
49.20493553989754,-1.0733562781380215,-2.878264954033664
50.50697209690529,-0.8714029038318358,-2.4768925439932983
45.59958389459675,-0.9178337028361057,-2.1650807757618598
47.419884149578465,-0.8727543151289865,-1.906615483635285
47.821288831458006,-0.8123330932487534,-1.687759005557979
49.33400566040948,-0.7006944368667973,-1.4903460918197429
46.513764960457415,-0.7121377181987327,-1.3347044170955409
42.68927866298912,-0.8685432780092697,-1.2414721892782867
46.571119665655985,-0.8535499897923273,-1.1638877493810948
44.50172381062971,-0.9134435675165378,-1.1137989130081836
49.34932427207793,-0.7872240792090679,-1.0484839462483606
53.17129417037279,-0.5381663709429176,-0.9464204311872721
51.792163297617,-0.38317054400010875,-0.8337704537498395
54.816822894850674,-0.14648526028133801,-0.6963134150561393
58.321789704978805,0.1786269735185897,-0.5213253373411936
55.60961901679546,0.3507391000168809,-0.3469124498695787
52.266422033698575,0.3786817734840042,-0.20179360519886214
50.41917238643542,0.3380251014314126,-0.09382986387280719
54.346712634010316,0.4339433771574477,0.011724784333243796
54.58153532507772,0.512125007687473,0.11180482900408965
56.852110334622836,0.6433257152800707,0.21810900625928586
59.6637829990892,0.8369066033907302,0.34186852568557474
59.66378299908919,0.9790351441795337,0.4693018493843666
60.080749109745824,1.0927935719294055,0.5940001938933744
57.33968303864101,1.1112334390048773,0.697446842915675
55.43679058442884,1.0723332386907032,0.7724241220706807
59.980026365227545,1.1588663211945232,0.8497125618954492
62.42475964351402,1.2900376385842947,0.9377775772332184
62.57862439329062,1.3828922304013531,1.0268005078668454
65.63477894336611,1.5364063153816687,1.12872166936981
61.60472020000462,1.567377107712332,1.2164527570383146
55.16083918551753,1.4469425192796734,1.2625507094865864
52.62555479622255,1.2818505480656768,1.2664106772024046
53.47224339159429,1.1578400230623629,1.2446965463743964
50.4430948240878,0.9852637995064697,1.192809997000811
49.4377517048449,0.8180856893186501,1.117865135464379
52.97067387108414,0.7503753672134508,1.0443671818141933
48.887740238714535,0.6082048827468043,0.9571347220007156
51.13664687155501,0.5345590059396272,0.8726195787884979
48.90222399152985,0.4276904813079909,0.7836337592923965
52.30995737820149,0.4045007200575128,0.7078071514454198
41.51154736444927,0.14479933195468675,0.5952055875472733
48.827541241455734,0.0920441209685805,0.49457329423153473
53.54540788536723,0.1645345497291828,0.4285655453310644
53.83190223293247,0.22663349477249994,0.3881791352193515
50.83102365408562,0.20888613268675726,0.35232053471283264
